name,tags,rating
"Prizes, Prizes, more Prizes",['implementation'],1200.0
Police Station,"['dp', 'graphs', 'shortest paths']",1900.0
Solitaire,"['dfs and similar', 'dp']",1900.0
Dubstep,['strings'],900.0
The Beaver's Problem - 3,[],1800.0
The Beaver's Problem - 3,[],2300.0
The Beaver's Problem - 3,[],1600.0
The Beaver's Problem - 3,[],2100.0
The Beaver's Problem - 3,[],1600.0
The Beaver's Problem - 3,[],2100.0
The Beaver's Problem - 3,[],2000.0
The Beaver's Problem - 3,[],2000.0
The Beaver's Problem - 3,[],2100.0
The Beaver's Problem - 3,[],1800.0
Game with Two Trees,['data structures'],2700.0
Game with Two Trees,[],2200.0
Game with Two Trees,[],2100.0
Military Trainings,[],1700.0
Military Trainings,[],1900.0
Military Trainings,[],1600.0
Beaver's Calculator 1.0,['greedy'],2000.0
Beaver's Calculator 1.0,['greedy'],1800.0
Beaver's Calculator 1.0,['greedy'],1600.0
Little Elephant and Sorting,"['brute force', 'greedy']",1400.0
Little Elephant and Rozdil,"['brute force', 'implementation']",900.0
Little Elephant and Strings,"['data structures', 'implementation', 'string suffix structures', 'two pointers']",2800.0
Little Elephant and Retro Strings,['dp'],2400.0
Little Elephant and Furik and Rubik,"['math', 'probabilities']",2000.0
Little Elephant and Cards,"['binary search', 'data structures']",1500.0
Little Elephant and Interval,"['binary search', 'combinatorics', 'dp']",1500.0
Transportation,"['greedy', 'sortings', 'two pointers']",2300.0
Hit Ball,"['geometry', 'implementation', 'math']",1700.0
Photographer,"['greedy', 'sortings']",1400.0
Game on Paper,"['brute force', 'implementation']",1300.0
Two Problems,"['brute force', 'implementation']",1200.0
Brand New Easy Problem,['brute force'],1700.0
LLPS,"['binary search', 'bitmasks', 'brute force', 'greedy', 'implementation', 'strings']",800.0
Thoroughly Bureaucratic Organization,"['binary search', 'combinatorics']",2600.0
Brand New Problem,"['bitmasks', 'brute force', 'dp']",2600.0
Fragile Bridges,['dp'],2000.0
Guess That Car!,"['math', 'ternary search']",1800.0
Clear Symmetry,"['constructive algorithms', 'dp', 'math']",1700.0
Tractor College,"['implementation', 'math', 'number theory', 'ternary search']",2400.0
Programming Language,"['binary search', 'brute force', 'expression parsing', 'implementation']",1800.0
Football Championship,"['brute force', 'implementation']",1800.0
Drinks,"['implementation', 'math']",800.0
Cinema,"['brute force', 'data structures']",2400.0
Special Olympics,['geometry'],1900.0
Hexadecimal's theorem,"['brute force', 'constructive algorithms', 'implementation', 'number theory']",900.0
Gripping Story,"['binary search', 'data structures', 'sortings']",2400.0
Cube Snake,['constructive algorithms'],2700.0
Delivering Carcinogen,"['binary search', 'geometry']",2400.0
Jumping on Walls,['shortest paths'],1400.0
About Bacteria,"['implementation', 'math']",1700.0
Limit,['math'],1400.0
Plate Game,"['constructive algorithms', 'games', 'math']",1600.0
Opening Portals,"['dsu', 'graphs', 'shortest paths']",2600.0
The Next Good String,"['data structures', 'greedy', 'hashing', 'strings']",2800.0
Paint Tree,"['constructive algorithms', 'divide and conquer', 'geometry', 'sortings', 'trees']",2200.0
Infinite Maze,"['dfs and similar', 'graphs']",2000.0
Lexicographically Maximum Subsequence,"['greedy', 'strings']",1100.0
Building Forest,"['data structures', 'dsu', 'graphs']",2000.0
Analyzing Polyline,"['geometry', 'math', 'sortings']",1900.0
Try and Catch,"['expression parsing', 'implementation']",1800.0
After Training,"['data structures', 'implementation', 'math']",1300.0
Let's Watch Football,"['binary search', 'brute force', 'math']",1000.0
Square,['math'],1200.0
Exams,"['implementation', 'math']",900.0
Fibonacci Number,"['brute force', 'math', 'matrices']",2900.0
Two Segments,['data structures'],2900.0
Hamming Distance,"['constructive algorithms', 'greedy', 'math', 'matrices']",2400.0
Xor,['brute force'],2000.0
Cutting Figure,"['constructive algorithms', 'graphs', 'trees']",1700.0
Walking in the Rain,"['brute force', 'implementation']",1100.0
Funky Numbers,"['binary search', 'brute force', 'implementation']",1300.0
Thwarting Demonstrations,"['binary search', 'data structures', 'trees']",2200.0
Metro Scheme,"['graphs', 'greedy']",2700.0
Fools and Roads,"['data structures', 'dfs and similar', 'trees']",1900.0
Demonstration,['greedy'],1700.0
Dynasty Puzzles,['dp'],1500.0
Counter Attack,"['data structures', 'dsu', 'graphs', 'hashing', 'sortings']",2100.0
Non-Secret Cypher,['two pointers'],1900.0
STL,['dfs and similar'],1500.0
Surrounded,['geometry'],1800.0
Vasya and the Bus,"['greedy', 'math']",1100.0
Counting Rhombi,"['brute force', 'math']",1300.0
Cut Ribbon,"['brute force', 'dp']",1300.0
Stack,"['*special', 'expression parsing', 'implementation']",1800.0
Array Sorting,"['*special', 'implementation']",1600.0
Binary Notation,"['*special', 'implementation']",1400.0
HQ9+,"['*special', 'implementation']",1400.0
Asterisks,"['*special', 'implementation']",1100.0
LCM,"['*special', 'implementation', 'math']",1400.0
A + Reverse B,"['*special', 'implementation']",1300.0
Hexagonal Numbers,['*special'],1100.0
Heaven Tour,"['data structures', 'greedy']",2900.0
BRT Contract ,['data structures'],2800.0
Weak Memory,"['dfs and similar', 'dsu']",2000.0
AlgoRace,"['dp', 'shortest paths']",1800.0
Permutations,['greedy'],1500.0
Growing Mushrooms,"['greedy', 'sortings']",1200.0
Comparing Strings,"['implementation', 'strings']",1100.0
Soap Time! - 2,"['binary search', 'data structures']",3000.0
Visit of the Great,"['math', 'number theory']",2600.0
Clever Fat Rat,['dp'],2500.0
Mushroom Scientists,"['math', 'ternary search']",1800.0
Plant,['math'],1300.0
Candy Shop,['greedy'],2900.0
T-shirt,"['dp', 'greedy', 'probabilities']",2700.0
Cyclic Coloring,['dfs and similar'],2200.0
Zoo,"['brute force', 'geometry']",1700.0
Headquarters,"['constructive algorithms', 'math']",1700.0
Wooden Fence,['dp'],1800.0
Common Divisors,"['brute force', 'hashing', 'implementation', 'math', 'strings']",1400.0
Optimal Sum,"['data structures', 'greedy']",2000.0
Vasya's Calendar,['implementation'],1000.0
Battlefield,"['geometry', 'graphs', 'implementation', 'shortest paths']",2200.0
Number of Triplets,"['binary search', 'brute force']",1300.0
Series of Crimes,"['brute force', 'geometry', 'implementation']",800.0
Mathematical Analysis Rocks!,"['constructive algorithms', 'implementation', 'math']",1200.0
Cubes,"['binary search', 'dp', 'two pointers']",1800.0
Name,"['greedy', 'strings']",1900.0
Letter,['dp'],1400.0
Divisibility Rules,"['math', 'number theory']",2300.0
Defragmentation,['implementation'],1800.0
Representative Sampling,[],2500.0
Representative Sampling,"['dp', 'sortings', 'strings']",2200.0
Representative Sampling,[],1800.0
The Beaver's Problem - 2,[],2300.0
The Beaver's Problem - 2,[],2000.0
The Beaver's Problem - 2,[],1900.0
Magic Squares,[],2100.0
Magic Squares,[],1900.0
Magic Squares,[],1500.0
Smart Beaver and Resolving Collisions,[],2000.0
Smart Beaver and Resolving Collisions,[],1900.0
Smart Beaver and Resolving Collisions,[],1600.0
Greedy Merchants,[],1800.0
Greedy Merchants,[],1600.0
Greedy Merchants,[],1600.0
Educational Game,['greedy'],1100.0
Educational Game,['greedy'],1000.0
Educational Game,[],1000.0
Fibonacci Strings,"['matrices', 'strings']",2600.0
Fibonacci Strings,['strings'],2400.0
Script Generation,[],2300.0
Script Generation,[],1800.0
Space Voyage,['binary search'],1900.0
Space Voyage,['binary search'],1700.0
Encrypting Messages,['data structures'],1500.0
Encrypting Messages,['brute force'],1200.0
Party,"['brute force', 'dfs and similar', 'dsu', 'graphs']",1500.0
Party,"['dfs and similar', 'dsu', 'graphs']",1500.0
Rectangular Game,['number theory'],1200.0
Rectangular Game,['number theory'],1000.0
Good Matrix Elements,['implementation'],800.0
Good Matrix Elements,['implementation'],800.0
Archaeology,"['data structures', 'dfs and similar', 'trees']",3100.0
Hyper String,['dp'],2500.0
Playing with Superglue,"['combinatorics', 'constructive algorithms']",2000.0
Word Cut,['dp'],1700.0
Trading Business,"['greedy', 'sortings']",1200.0
Gnomes of Might and Magic,"['data structures', 'graphs', 'implementation', 'shortest paths']",3000.0
Power Defence,"['brute force', 'dp', 'geometry', 'greedy']",2600.0
Plane of Tanks: Duel,"['brute force', 'dp', 'math', 'probabilities']",2400.0
Geometry Horse,"['greedy', 'implementation', 'sortings', 'two pointers']",1600.0
Plane of Tanks: Pro,['implementation'],1400.0
Robot Bicorn Attack,"['brute force', 'implementation']",1400.0
Range Increments,"['data structures', 'greedy']",1800.0
File List,"['dp', 'greedy', 'implementation']",1400.0
Problem About Equation,['math'],1100.0
Camping Groups,"['data structures', 'sortings']",2600.0
Deputies,"['constructive algorithms', 'graphs', 'greedy', 'implementation']",2500.0
Spiral Maximum,"['brute force', 'dp']",1900.0
Chamber of Secrets,"['dfs and similar', 'shortest paths']",1800.0
Rock-Paper-Scissors,"['implementation', 'math']",1300.0
BHTML+BCSS,"['*special', 'dfs and similar', 'expression parsing']",2200.0
Calendar Reform,"['*special', 'number theory']",1500.0
Bus,"['*special', 'implementation', 'sortings']",1500.0
Pseudorandom Sequence Period,"['*special', 'implementation', 'number theory']",1200.0
Phone Code,"['*special', 'brute force', 'implementation']",800.0
A polyline,"['*special', 'implementation']",1700.0
Mysterious numbers - 2,['*special'],1600.0
ucyhf,"['*special', 'brute force', 'implementation', 'number theory']",1600.0
MYSTERIOUS LANGUAGE,['*special'],2000.0
Broken checker,"['*special', 'brute force']",1300.0
A Piece of Cake,"['*special', 'implementation']",2000.0
Star,"['*special', 'combinatorics']",1300.0
Mysterious numbers - 1,"['*special', 'constructive algorithms']",1200.0
Replacing Digits,['greedy'],1100.0
Chores,['sortings'],800.0
Wizards and Minimal Spell,"['implementation', 'strings']",1700.0
Wizards and Demonstration,"['implementation', 'math']",900.0
Wizards and Bets,"['dfs and similar', 'graphs', 'math', 'matrices']",2900.0
Wizards and Roads,"['data structures', 'divide and conquer', 'graph matchings', 'graphs', 'greedy']",3000.0
Wizards and Numbers,"['games', 'math']",2300.0
Wizards and Huge Prize,"['dp', 'math', 'probabilities']",1800.0
Wizards and Trolleybuses,"['implementation', 'math']",1600.0
Tetrahedron,"['dp', 'math', 'matrices']",1500.0
Shoe Store,"['dp', 'graph matchings', 'greedy', 'sortings', 'two pointers']",2500.0
Median,"['greedy', 'math', 'sortings']",1500.0
Polygons,"['geometry', 'sortings']",2100.0
Rank List,"['binary search', 'implementation', 'sortings']",1100.0
Compatible Numbers,"['bitmasks', 'brute force', 'dfs and similar', 'dp']",2200.0
Beard Graph,"['data structures', 'dsu', 'trees']",2100.0
Another Problem on Strings,"['binary search', 'brute force', 'dp', 'math', 'strings', 'two pointers']",1600.0
Burning Midnight Oil,"['binary search', 'implementation']",1500.0
Supercentral Point,['implementation'],1000.0
Polycarpus and Tasks,[],3100.0
Minimum Diameter,"['binary search', 'brute force']",3100.0
Machine Programming,"['flows', 'graphs']",2400.0
Ancient Berland Hieroglyphs,['two pointers'],2000.0
"Variable, or There and Back Again","['dfs and similar', 'graphs']",1700.0
e-Government,"['data structures', 'dfs and similar', 'dp', 'strings', 'trees']",2800.0
Large Refrigerator,['brute force'],2900.0
Conveyor,"['sortings', 'two pointers']",2100.0
Lemmings,['binary search'],2000.0
Substring and Subsequence,['dp'],1700.0
Brackets,['*special'],1800.0
Truncatable primes,['*special'],2000.0
Alternating case,['*special'],1800.0
Non-decimal sum,['*special'],2000.0
Factorial zeros,['*special'],1800.0
HQ9+,['*special'],1800.0
Remove digits,['*special'],1900.0
Prime factorization,['*special'],1800.0
Binary notation,['*special'],1800.0
Pentagonal numbers,"['*special', 'implementation']",1100.0
Polycarpus the Safecracker,"['brute force', 'dp']",2500.0
Distance in Tree,"['dfs and similar', 'dp', 'trees']",1800.0
Abracadabra,['divide and conquer'],2400.0
Discounts,"['constructive algorithms', 'greedy', 'sortings']",1700.0
Dress'em in Vests!,"['binary search', 'brute force', 'greedy', 'two pointers']",1300.0
Buses and People,"['binary search', 'data structures', 'sortings']",2400.0
Edges in MST,"['dfs and similar', 'dsu', 'graphs', 'sortings']",2300.0
Find Pair,"['implementation', 'math', 'sortings']",1700.0
Unlucky Ticket,"['greedy', 'sortings']",1100.0
Twins,"['greedy', 'sortings']",900.0
Zebra Tower,"['*special', 'data structures', 'greedy', 'sortings']",1700.0
Palindrome pairs,"['*special', 'brute force', 'dp', 'strings']",1500.0
String Manipulation 1.0,"['*special', 'binary search', 'brute force', 'data structures', 'strings']",1400.0
Matchmaker,"['*special', 'greedy', 'sortings']",1100.0
Friends or Not,"['*special', 'greedy', 'implementation']",1400.0
Phone Talks,"['*special', 'dp', 'sortings']",1900.0
Ice Sculptures,"['*special', 'brute force', 'number theory']",1300.0
Cd and pwd commands,"['*special', 'data structures', 'implementation']",1400.0
Taxi,"['*special', 'greedy', 'implementation']",1100.0
Next Round,"['*special', 'implementation']",800.0
Trace,"['geometry', 'sortings']",1000.0
Game Outcome,['brute force'],800.0
Mrs. Hudson's Pancakes,"['brute force', 'dp']",3000.0
Clues,"['combinatorics', 'graphs']",2500.0
Cipher,"['combinatorics', 'dp']",2000.0
Suspects,"['constructive algorithms', 'data structures', 'implementation']",1600.0
Message,['brute force'],1700.0
Combination,"['greedy', 'sortings']",1100.0
I_love_\%username\%,['brute force'],800.0
Martian Colony,['geometry'],3000.0
Flatland Fencing,"['games', 'math']",2400.0
Double Profiles,"['graphs', 'hashing', 'sortings']",2300.0
Colliders,"['math', 'number theory']",1600.0
Hometask,['greedy'],1600.0
Euclidean Distance,['*special'],2100.0
Date Change,['*special'],2000.0
Caesar Cipher,['*special'],2200.0
Binary notation,['*special'],1800.0
A + B,['*special'],1600.0
Garden,"['bitmasks', 'dp', 'graphs', 'trees']",2500.0
Frames,['brute force'],2600.0
Pocket Book,['combinatorics'],1400.0
Steps,"['binary search', 'implementation']",1300.0
Marks,['implementation'],900.0
Phone Numbers,"['implementation', 'strings']",1200.0
Soft Drinking,"['implementation', 'math']",800.0
Freezing with Style,"['binary search', 'data structures', 'divide and conquer', 'trees']",3000.0
Mission Impassable,"['dp', 'strings']",2600.0
Smart Cheater,"['data structures', 'math', 'probabilities']",2200.0
Quantity of Strings,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1600.0
Win or Freeze,"['games', 'math', 'number theory']",1400.0
Martian Strings,"['string suffix structures', 'strings']",2300.0
Coloring Brackets,['dp'],1900.0
Division into Teams,"['greedy', 'math', 'sortings']",1500.0
Martian Clock,['implementation'],1600.0
Business trip,"['greedy', 'implementation', 'sortings']",900.0
Porcelain,['dp'],1900.0
Bag of mice,"['dp', 'games', 'math', 'probabilities']",1800.0
Terse princess,"['constructive algorithms', 'greedy']",1700.0
Escape,"['implementation', 'math']",1500.0
Insomnia cure,"['constructive algorithms', 'implementation', 'math']",800.0
Smile House,"['binary search', 'graphs', 'matrices']",2500.0
Punctuation,"['implementation', 'strings']",1300.0
Lucky Mask,"['brute force', 'implementation']",1300.0
Lucky Ticket,['implementation'],800.0
Lucky Queries,['data structures'],2400.0
Lucky Pair,"['combinatorics', 'data structures', 'implementation']",2900.0
Lucky Subsequence,"['combinatorics', 'dp', 'math']",2100.0
Lucky Number 2,['constructive algorithms'],1800.0
Lucky Conversion,"['greedy', 'implementation']",1200.0
Competition,"['data structures', 'greedy']",2200.0
Missile Silos,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",1900.0
Anagram Search,"['implementation', 'strings']",1500.0
Meeting,['implementation'],1300.0
Arrival of the General,['implementation'],800.0
Help Kingdom of Far Far Away 2,"['implementation', 'strings']",1200.0
Help Vasilisa the Wise 2,"['brute force', 'math']",1000.0
Help Greg the Dwarf 2,['geometry'],3000.0
Help Shrek and Donkey 2,['games'],2600.0
Help Caretaker,"['brute force', 'dp']",2300.0
Help General,"['constructive algorithms', 'greedy', 'implementation']",1800.0
Help Farmer,"['brute force', 'math']",1600.0
Clearing Up,"['constructive algorithms', 'dp', 'dsu', 'graphs']",2300.0
Take-off Ramps,"['graphs', 'shortest paths']",2300.0
Queue,"['constructive algorithms', 'greedy', 'sortings']",1800.0
Hopscotch,"['geometry', 'math']",1400.0
Amusing Joke,"['implementation', 'sortings', 'strings']",800.0
New Year Snowflake,"['geometry', 'sortings']",2600.0
New Year Garland,"['combinatorics', 'dp']",2600.0
New Year Contest,"['greedy', 'sortings']",1800.0
New Year Snowmen,"['binary search', 'data structures', 'greedy']",1800.0
New Year Cards,"['brute force', 'greedy', 'implementation']",1800.0
New Year Table,"['geometry', 'math']",1700.0
Wallpaper,"['implementation', 'math']",1600.0
Petr and Book,['implementation'],1000.0
Hellish Constraints,"['brute force', 'dp', 'two pointers']",2900.0
World of Darkraft,"['dp', 'games']",2500.0
Mushroom Gnomes - 2,"['binary search', 'data structures', 'probabilities', 'sortings']",2200.0
Digits Permutations,['greedy'],1900.0
Literature Lesson,['implementation'],1600.0
Last Chance,"['data structures', 'implementation', 'strings']",2000.0
Palindromes,"['dp', 'strings']",1900.0
History,['sortings'],1500.0
Permutation,['greedy'],1000.0
Postcards and photos,['implementation'],900.0
Ternary Logic,"['implementation', 'math']",1100.0
Presents,['implementation'],800.0
Weak Subsequence,['combinatorics'],3000.0
Cycle,"['brute force', 'dfs and similar', 'implementation']",2500.0
Zero-One,"['constructive algorithms', 'games', 'greedy']",1900.0
Rectangle and Square,"['brute force', 'geometry', 'math']",1600.0
Replacement,"['greedy', 'implementation', 'sortings']",1300.0
Swaps,"['constructive algorithms', 'graphs', 'greedy']",2200.0
Pairs of Numbers,"['brute force', 'dfs and similar', 'math', 'number theory']",1900.0
Average Numbers,"['brute force', 'implementation']",1200.0
Unary,['implementation'],1200.0
HQ9+,['implementation'],900.0
Bits of merry old England,"['flows', 'graphs']",2700.0
Constants in the language of Shakespeare,"['constructive algorithms', 'dp', 'greedy']",2100.0
Logo Turtle,['dp'],1800.0
Piet,['implementation'],2100.0
Turing Tape,['implementation'],1300.0
Present to Mom,"['binary search', 'two pointers']",2000.0
Yet Another Task with Queens,['sortings'],1700.0
Subway,"['dfs and similar', 'graphs']",1600.0
The World is a Theatre,"['combinatorics', 'math']",1400.0
Opposites Attract,"['implementation', 'math']",1200.0
cAPS lOCK,"['implementation', 'strings']",1000.0
Date calculation,['*special'],1800.0
Array sorting,"['*special', 'sortings']",2300.0
Balanced brackets,['*special'],1600.0
CAPS LOCK ON,['*special'],1700.0
Prime factorization,['*special'],1600.0
Tribonacci numbers,['*special'],1600.0
Exponentiation,['*special'],1500.0
Decimal sum,['*special'],1500.0
Gnikool Ssalg,"['*special', 'implementation', 'strings']",1400.0
Hexagonal numbers,"['*special', 'implementation']",900.0
Students and Shoelaces,"['brute force', 'dfs and similar', 'graphs', 'implementation']",1200.0
Cookies,['implementation'],900.0
Birthday,"['geometry', 'math']",2900.0
Numbers,"['constructive algorithms', 'implementation']",2000.0
Games with Rectangle,"['combinatorics', 'dp']",2000.0
String,"['brute force', 'constructive algorithms', 'hashing', 'implementation', 'string suffix structures', 'strings']",2100.0
Statues,['dfs and similar'],1500.0
Canvas Frames,['implementation'],1000.0
Wasted Time,['geometry'],900.0
Pills,"['brute force', 'flows']",2900.0
Fibonacci Sums,"['dp', 'math']",2300.0
E-reader Display,"['constructive algorithms', 'greedy']",2000.0
Password,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']",1700.0
Hot Bath,"['binary search', 'brute force', 'math']",1900.0
MST Company,"['binary search', 'graphs']",2400.0
Two progressions,"['constructive algorithms', 'greedy']",2200.0
Hobbits' Party,"['constructive algorithms', 'greedy']",1600.0
Simple XML,['implementation'],1000.0
Measuring Lengths in Baden,['math'],1400.0
Permutations,"['brute force', 'combinatorics', 'implementation']",1400.0
The number of positions,['math'],1000.0
Maze,"['dfs and similar', 'dp', 'probabilities', 'trees']",2500.0
String,['string suffix structures'],2300.0
Brackets,"['combinatorics', 'dp', 'greedy']",2300.0
Squares,['math'],1800.0
Prime Permutation,"['implementation', 'number theory', 'strings']",1300.0
Lucky Substring,"['brute force', 'implementation']",1000.0
Lucky Division,"['brute force', 'number theory']",1000.0
Lucky Array,['data structures'],2400.0
Lucky Segments,"['binary search', 'implementation', 'two pointers']",2500.0
Lucky Permutation,"['brute force', 'combinatorics', 'number theory']",1900.0
Lucky Transformation,['strings'],1500.0
Lucky Sum,['implementation'],1100.0
Minimum Sum,"['divide and conquer', 'geometry', 'sortings']",1900.0
Luck is in Numbers,['greedy'],2200.0
Brevity is Soul of Wit,['graph matchings'],1800.0
Boom,['implementation'],1800.0
Spiders,"['dp', 'greedy', 'trees']",1400.0
Put Knight!,"['games', 'math']",1400.0
Three Sons,['brute force'],1400.0
Winnie-the-Pooh and honey,"['implementation', 'math']",1100.0
Quiz League,['implementation'],1100.0
Elevator,"['brute force', 'implementation', 'math']",1000.0
Alternative Reality,['geometry'],2400.0
String Transformation,"['hashing', 'strings']",2500.0
Education Reform,['dp'],2000.0
Before Exam,"['constructive algorithms', 'implementation', 'sortings']",1900.0
Epic Game,['implementation'],800.0
Bertown roads,"['dfs and similar', 'graphs']",2000.0
Caesar's Legions,['dp'],1700.0
Fancy Number,"['brute force', 'greedy', 'sortings', 'strings']",1900.0
Present from Lena,"['constructive algorithms', 'implementation']",1000.0
String Task,"['implementation', 'strings']",1000.0
Tree or not Tree,"['data structures', 'divide and conquer', 'graphs', 'implementation', 'trees']",2900.0
Not Quick Transformation,"['divide and conquer', 'math']",2500.0
Cycle,"['dfs and similar', 'graphs']",2000.0
Very Interesting Game,"['brute force', 'number theory']",1800.0
Elevator,"['implementation', 'math']",1300.0
Little Pigs and Wolves,"['greedy', 'implementation']",1100.0
Tram,['implementation'],800.0
Linear Kingdom Races,"['data structures', 'dp']",2400.0
Unambiguous Arithmetic Expression,"['dp', 'expression parsing']",2600.0
Plumber,['math'],2200.0
Lawnmower,"['greedy', 'sortings']",1500.0
Party,"['dfs and similar', 'graphs', 'trees']",900.0
PFAST Inc.,"['bitmasks', 'brute force', 'graphs']",1500.0
Cifera,['math'],1000.0
Sleeping,"['combinatorics', 'implementation', 'math']",2700.0
Museum,"['math', 'matrices', 'probabilities']",2700.0
Double Happiness,"['brute force', 'math', 'number theory']",2200.0
Petr#,"['brute force', 'data structures', 'hashing', 'strings']",2000.0
Grammar Lessons,"['implementation', 'strings']",1600.0
Petya and Square,"['implementation', 'math']",1200.0
Petya and Strings,"['implementation', 'strings']",800.0
Petya and Rectangle,[],2900.0
Petya and Coloring,"['combinatorics', 'dp']",2300.0
Petya and Spiders,"['bitmasks', 'dp', 'dsu']",2100.0
Petya and Divisors,"['binary search', 'data structures', 'number theory']",1900.0
Petya and Inequiations,['greedy'],1400.0
Lucky String,"['constructive algorithms', 'strings']",1100.0
Nearly Lucky Number,['implementation'],800.0
Lucky Interval,"['brute force', 'math']",2700.0
Lucky Sorting,"['constructive algorithms', 'sortings']",2000.0
Lucky Tree,"['dp', 'dsu', 'trees']",1900.0
Lucky Probability,"['brute force', 'probabilities']",1900.0
Lucky Sum of Digits,"['brute force', 'implementation']",1000.0
Datatypes,"['math', 'sortings']",1400.0
Palindromic Times,"['implementation', 'strings']",1000.0
Darts,"['geometry', 'probabilities']",2700.0
Crime Management,"['dp', 'graphs', 'matrices']",2400.0
Arrangement,"['bitmasks', 'dp']",2400.0
Basketball Team,"['combinatorics', 'dp', 'math', 'probabilities']",1600.0
Dorm Water Supply,"['dfs and similar', 'graphs']",1400.0
Space Rescuers,"['geometry', 'ternary search']",2100.0
Treasure Island,"['brute force', 'implementation']",1700.0
Buns,['dp'],1700.0
Choosing Laptop,"['brute force', 'implementation']",1000.0
Card Game,['implementation'],1000.0
Lift and Throw,['brute force'],2500.0
Entertaining Geodetics,"['brute force', 'dsu', 'implementation']",2700.0
Item World,"['brute force', 'implementation', 'sortings']",2200.0
Dark Assembly,"['brute force', 'probabilities']",1800.0
Transmigration,['implementation'],1700.0
Blackjack,['implementation'],800.0
Buying Sets,"['flows', 'graph matchings']",2900.0
Time to Raid Cowavans,"['brute force', 'data structures', 'sortings']",2100.0
Russian Roulette,"['constructive algorithms', 'greedy']",1900.0
Cthulhu,"['dfs and similar', 'dsu', 'graphs']",1500.0
Testing Pants for Sadness,"['greedy', 'implementation', 'math']",1100.0
Sum of Digits,['implementation'],1000.0
Clothes,['brute force'],1200.0
Candies and Stones,"['divide and conquer', 'dp']",2500.0
Castle,"['dp', 'greedy', 'probabilities', 'sortings', 'trees']",2300.0
Vectors,"['implementation', 'math']",2000.0
Buses,"['binary search', 'data structures', 'dp']",1700.0
Homework,['greedy'],1200.0
Interval Coloring,"['*special', 'greedy', 'math']",2400.0
Rotation,"['*special', 'geometry', 'math']",1500.0
Battleship,"['*special', 'dfs and similar', 'implementation']",2100.0
Name the album,"['*special', 'data structures', 'implementation']",1800.0
Polynom,"['*special', 'implementation']",1800.0
Lamps in a Line,"['*special', 'math']",1600.0
World of Mouth,"['*special', 'strings']",1500.0
A+B,"['*special', 'implementation']",1400.0
Friendly Numbers,"['*special', 'implementation']",1500.0
Carpeting the Room,"['*special', 'implementation']",1100.0
Help Chef Gerasim,"['implementation', 'sortings']",1300.0
Help Far Away Kingdom,['strings'],800.0
Help Shrek and Donkey,"['dp', 'games', 'math', 'probabilities']",2700.0
Help Monks,['constructive algorithms'],2500.0
Help Greg the Dwarf,"['geometry', 'ternary search']",2500.0
Help King,"['implementation', 'probabilities', 'trees']",2200.0
Help Victoria the Wise,"['brute force', 'implementation']",1700.0
Leaders,"['dfs and similar', 'dsu', 'graphs', 'trees']",2200.0
Robot in Basement,"['bitmasks', 'brute force', 'implementation']",2700.0
Winning Strategy,"['binary search', 'graphs', 'math', 'shortest paths']",2400.0
Superset,"['constructive algorithms', 'divide and conquer']",2300.0
Domino,"['brute force', 'implementation']",2400.0
Lucky Numbers (easy),"['binary search', 'bitmasks', 'brute force']",1300.0
Football,"['implementation', 'strings']",900.0
Lucky Country,"['dp', 'dsu', 'graphs']",2500.0
Horse Races,"['dp', 'math']",2500.0
Volleyball,['shortest paths'],1900.0
Lucky Numbers,"['dp', 'greedy']",1800.0
Hockey,"['implementation', 'strings']",1600.0
Friends,"['graphs', 'implementation', 'math']",1300.0
Restoring Password,"['implementation', 'strings']",900.0
Lostborn,"['dp', 'math', 'number theory']",2600.0
Flags,"['dp', 'math', 'matrices']",2500.0
Azembler,"['brute force', 'implementation']",2500.0
End of Exams,['greedy'],1900.0
Frames,['implementation'],1700.0
Binary Number,['greedy'],1300.0
Chips,"['implementation', 'math']",800.0
Igloo Skyscraper,"['data structures', 'geometry']",2500.0
Grocer's Problem,"['constructive algorithms', 'graphs', 'greedy']",2600.0
Ski Base,"['combinatorics', 'dsu', 'graphs']",2300.0
Queue,"['binary search', 'data structures']",1500.0
Newspaper Headline,"['greedy', 'strings']",1500.0
African Crossword,"['implementation', 'strings']",1100.0
Cableway,"['greedy', 'math']",1000.0
Fire and Ice,['greedy'],2900.0
Space mines,['geometry'],2500.0
Chip Play,"['brute force', 'data structures', 'implementation']",2300.0
Widget Library,"['dp', 'expression parsing', 'graphs', 'implementation']",2300.0
Robbery,['greedy'],1800.0
Keyboard,['implementation'],1500.0
Chord,"['brute force', 'implementation']",1200.0
Mogohu-Rea Idol,['geometry'],2600.0
Beautiful Road,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'sortings', 'trees']",2300.0
Interesting Game,"['dp', 'games', 'math']",2000.0
Vasya and Types,"['implementation', 'strings']",1800.0
Trains,"['implementation', 'math']",1500.0
Long sequence,"['brute force', 'math', 'matrices']",2700.0
Powerful array,"['data structures', 'implementation', 'math', 'two pointers']",2200.0
Genetic engineering,"['dp', 'string suffix structures', 'trees']",2500.0
Tetris revisited,"['constructive algorithms', 'graph matchings', 'greedy', 'math']",2200.0
Reflection,['math'],1600.0
Guard Towers,"['binary search', 'dsu', 'geometry', 'graphs', 'sortings']",2600.0
